chunk_id,content_type,text,section,concepts,learning_objectives,metadata,image_url,image_description
1-short-answer_content_6,text,Describe the differences between bacteria and archaea.,Short Answer,[],[],"{'chapter': 'An Invisible World', 'section_id': '1-short-answer', 'chunk_type': 'content_paragraph'}",,
1-short-answer_content_7,text,Name three structures that various protozoa use for locomotion.,Short Answer,[],[],"{'chapter': 'An Invisible World', 'section_id': '1-short-answer', 'chunk_type': 'content_paragraph'}",,
1-short-answer_content_8,text,"Describe the actual and relative sizes of a virus, a bacterium, and a plant or animal cell.",Short Answer,['cell'],[],"{'chapter': 'An Invisible World', 'section_id': '1-short-answer', 'chunk_type': 'content_paragraph'}",,
1-critical-thinking_heading_0,heading,Critical Thinking,Critical Thinking,[],[],"{'chapter': 'An Invisible World', 'section_id': '1-critical-thinking', 'chunk_type': 'heading', 'heading_level': 'h3'}",,
1-critical-thinking_content_1,text,Explain how the discovery of fermented foods likely benefited our ancestors.,Critical Thinking,[],[],"{'chapter': 'An Invisible World', 'section_id': '1-critical-thinking', 'chunk_type': 'content_paragraph'}",,
1-critical-thinking_content_2,text,What evidence would you use to support this statement: Ancient people thought that disease was transmitted by things they could not see.,Critical Thinking,[],[],"{'chapter': 'An Invisible World', 'section_id': '1-critical-thinking', 'chunk_type': 'content_paragraph'}",,
1-critical-thinking_content_3,text,Why is using binomial nomenclature more useful than using common names?,Critical Thinking,[],[],"{'chapter': 'An Invisible World', 'section_id': '1-critical-thinking', 'chunk_type': 'content_paragraph'}",,
1-critical-thinking_content_4,text,Label the three Domains found on modern phylogenetic trees.,Critical Thinking,['gene'],[],"{'chapter': 'An Invisible World', 'section_id': '1-critical-thinking', 'chunk_type': 'content_paragraph'}",,
1-critical-thinking_content_5,text,Contrast the behavior of a virus outside versus inside a cell.,Critical Thinking,['cell'],[],"{'chapter': 'An Invisible World', 'section_id': '1-critical-thinking', 'chunk_type': 'content_paragraph'}",,
1-critical-thinking_content_6,text,"Where would a virus, bacterium, animal cell, and a prion belong on this chart?",Critical Thinking,['cell'],[],"{'chapter': 'An Invisible World', 'section_id': '1-critical-thinking', 'chunk_type': 'content_paragraph'}",,
